tconst,ordering,nconst,category,characterName
1423642,1,51745,main_character,David Ayala
1423642,2,61013,side_character,Christy Lawrence
1423642,3,23825,guest,Jason Merritt
4036224,1,56983,main_character,Heather Williams
4036224,2,52959,side_character,Joshua Cole
4036224,3,63072,guest,Glenda Rodriguez
2076549,1,66144,main_character,Veronica Chandler
2076549,2,50041,side_character,Andrew Miller
2076549,3,80053,guest,Maria Calderon
5782744,1,80113,main_character,Joseph Atkinson
5782744,2,50691,side_character,Amber Hunt
5782744,3,59417,guest,Tamara Copeland
1112937,1,91442,main_character,David Murphy
1112937,2,34165,side_character,Sara White
1112937,3,86822,guest,Jeremy Hall
3618926,1,36771,main_character,Christopher Edwards
3618926,2,99118,side_character,Julia Washington
3618926,3,63072,guest,Adam Wilkerson
4660213,1,19724,main_character,Carolyn Frazier
4660213,2,94071,side_character,Amanda Arnold
4660213,3,95224,guest,Jeremy Franco
4301222,1,74982,main_character,Meredith Ray
4301222,2,57257,side_character,Amanda Carter
4301222,3,20977,guest,Kurt Patel
8465845,1,50041,main_character,Debra Jones
8465845,2,86257,side_character,Kenneth Campbell
8465845,3,12854,guest,Michael Bailey
3318306,1,39875,main_character,Stephen Valencia
3318306,2,43805,side_character,Carla Payne
3318306,3,33747,guest,Devon Harrington
4260217,1,54380,main_character,Benjamin Jones
4260217,2,67021,side_character,Justin Spencer
4260217,3,66729,guest,Kathryn Oliver
2703192,1,17126,main_character,Sarah Cunningham
2703192,2,54250,side_character,Marie Evans
2703192,3,31336,guest,Kristen Reyes
8652539,1,83642,main_character,Thomas Taylor
8652539,2,71671,side_character,Curtis Anderson
8652539,3,95639,guest,Christopher Moreno
7920847,1,71913,main_character,Jason Soto
7920847,2,70278,side_character,Carrie Rogers
7920847,3,82272,guest,Donna Allison
4462110,1,67282,main_character,Keith Frazier
4462110,2,60310,side_character,Wendy Cummings
4462110,3,80283,guest,Jason Thornton
4088934,1,24601,main_character,Shelly Mckenzie
4088934,2,66514,side_character,Dawn Ryan
4088934,3,60315,guest,Brandon Smith
2424683,1,30604,main_character,Pamela Lewis
2424683,2,84806,side_character,Michael Gutierrez
2424683,3,83332,guest,Sabrina Watson
7041811,1,49626,main_character,Christopher Walsh
7041811,2,96792,side_character,Sharon Krause
7041811,3,69492,guest,Diane Stein
8623879,1,91686,main_character,Katherine Bean
8623879,2,19930,side_character,Darryl Watson
8623879,3,16355,guest,Amber Miller
3077805,1,42243,main_character,Brian Cooper
3077805,2,55947,side_character,Tammy Martinez
3077805,3,83642,guest,Kathleen Williams
8478467,1,64422,main_character,Michael Garza
8478467,2,53613,side_character,Dennis Reed
8478467,3,96023,guest,Tammy Stark
1783670,1,33747,main_character,Natalie Ramirez
1783670,2,49122,side_character,Sarah Banks
1783670,3,85338,guest,Ashley Wall
3838519,1,86959,main_character,Daniel Bradley
3838519,2,57064,side_character,Tyrone Washington
3838519,3,43268,guest,Joshua Williams
2620936,1,16453,main_character,Emily Nelson
2620936,2,96762,side_character,Jennifer Wood
2620936,3,26292,guest,Ryan Woodard
3098225,1,55840,main_character,Katelyn Valencia
3098225,2,32446,side_character,Andrew Anderson
3098225,3,63706,guest,Laurie Barron
9840710,1,17126,main_character,Lisa Stanley
9840710,2,18200,side_character,Robert Ward
9840710,3,97900,guest,James Sanchez
1088406,1,64949,main_character,Kelly Gonzalez
1088406,2,74569,side_character,Adam Meyer
1088406,3,88975,guest,Desiree Mckee
2698076,1,71874,main_character,Richard Becker
2698076,2,20517,side_character,Jacob Soto
2698076,3,65198,guest,Michael Coleman
6508158,1,16698,main_character,Ashley Sims
6508158,2,53414,side_character,Susan Lester
6508158,3,60035,guest,Lance Brown
2788354,1,70635,main_character,Andre Ramirez
2788354,2,32045,side_character,James Holland
2788354,3,11262,guest,Joel Rasmussen
5021919,1,58421,main_character,Patrick Johnson
5021919,2,32080,side_character,Jonathan Keith
5021919,3,40011,guest,Tammy Oconnor
7432572,1,75149,main_character,Diana Howard
7432572,2,84725,side_character,Garrett Clay
7432572,3,51061,guest,Kathleen Mccullough
6480005,1,78387,main_character,Eric Lawrence
6480005,2,17525,side_character,Lauren Russell
6480005,3,34690,guest,Katherine Yang
3473725,1,52546,main_character,Donna Clark
3473725,2,86822,side_character,Samantha Powell
3473725,3,75698,guest,Elizabeth Moore
9009656,1,48772,main_character,Anthony Thomas
9009656,2,76447,side_character,Alexis Snyder
9009656,3,66514,guest,Michael Hobbs
4097371,1,57994,main_character,John Pierce
4097371,2,88914,side_character,Bailey Kelly
4097371,3,21428,guest,Tina Morales
7563338,1,62541,main_character,Madison Carr
7563338,2,79323,side_character,James Smith
7563338,3,38959,guest,Gregory Myers
3671277,1,23968,main_character,Kayla Garza
3671277,2,51061,side_character,Katherine Miller
3671277,3,20977,guest,Jamie Buckley
3849653,1,80256,main_character,Megan Smith
3849653,2,95748,side_character,William Reed
3849653,3,21428,guest,Duane Cameron
4367080,1,40199,main_character,James Barton
4367080,2,74888,side_character,Cory Barry
4367080,3,44839,guest,Haley Greene
2487559,1,88552,main_character,David Riley
2487559,2,26324,side_character,Laura Dodson
2487559,3,50502,guest,Veronica Pearson
2277089,1,90072,main_character,Lisa Mason
2277089,2,56590,side_character,Kelli Long
2277089,3,83332,guest,Dawn Briggs
6135274,1,67021,main_character,Dustin Ho
6135274,2,43268,side_character,Brandon Rice
6135274,3,94071,guest,Elizabeth Brady
9279985,1,99787,main_character,Nathaniel Morales
9279985,2,56659,side_character,Sarah Garrett
9279985,3,53174,guest,Edward Riley
7359840,1,59486,main_character,Rodney Horton
7359840,2,53981,side_character,Michael Owen
7359840,3,62541,guest,Erika Flores
1746760,1,24601,main_character,Michael Moore
1746760,2,82045,side_character,Pamela Hall
1746760,3,18470,guest,Jessica Chavez
5654067,1,22230,main_character,Thomas Mitchell
5654067,2,14741,side_character,Benjamin Baker
5654067,3,59299,guest,Courtney Gross
1042315,1,99341,main_character,Brenda Sandoval
1042315,2,82951,side_character,Brent Edwards
1042315,3,75423,guest,Kristina Martin
9319173,1,92079,main_character,Tamara Miller
9319173,2,89629,side_character,Donald Velazquez
9319173,3,94595,guest,Steve Reyes
5669320,1,55671,main_character,Amy Howard
5669320,2,17525,side_character,Amy Lee
5669320,3,86967,guest,Barbara Mathews
9077470,1,74310,main_character,Kim Williamson
9077470,2,81359,side_character,Daniel Castillo
9077470,3,61718,guest,Christine Snyder
6443103,1,76451,main_character,Scott Brown
6443103,2,97039,side_character,John Hartman
6443103,3,30924,guest,Alexander Taylor
3318439,1,36505,main_character,Christina Harris
3318439,2,76127,side_character,Beth Joseph
3318439,3,31809,guest,Michael Brown
2678148,1,69422,main_character,Matthew Anderson
2678148,2,21533,side_character,John Johnston
2678148,3,24444,guest,Theresa Stevens
1858986,1,43268,main_character,Ashley Rhodes
1858986,2,69407,side_character,Henry Gonzalez
1858986,3,59486,guest,Courtney Sanchez
2733058,1,53174,main_character,Carlos Smith
2733058,2,49003,side_character,Christopher Armstrong
2733058,3,24752,guest,Jennifer King
5747008,1,89015,main_character,Laura Fuller
5747008,2,70584,side_character,John Potter
5747008,3,56590,guest,Kelly Soto
2214507,1,11579,main_character,Cory Petersen
2214507,2,63706,side_character,Cristian Kim
2214507,3,50901,guest,Richard Castro
4611416,1,76266,main_character,Jessica Jones
4611416,2,55788,side_character,Chelsea Cohen
4611416,3,73934,guest,Nicholas Bowman
6251953,1,42214,main_character,Bradley Davenport
6251953,2,70492,side_character,Hannah Cannon
6251953,3,12112,guest,Thomas Baker
5982238,1,98411,main_character,Denise Soto
5982238,2,99156,side_character,Sean Schmidt
5982238,3,43653,guest,Kristine Taylor
1021274,1,77670,main_character,Christopher Dennis
1021274,2,71242,side_character,Jared Sutton
1021274,3,37400,guest,Bradley Martinez
5794807,1,94331,main_character,Jeffrey Patrick
5794807,2,10738,side_character,Edwin Miller
5794807,3,40737,guest,Rebecca Wells
2592075,1,26348,main_character,Kim Turner
2592075,2,73895,side_character,Danielle Carey
2592075,3,55840,guest,Dawn Mcknight
4473310,1,59229,main_character,Joseph Ruiz
4473310,2,59229,side_character,Cynthia Hodges
4473310,3,33647,guest,Amy Silva
8713855,1,22185,main_character,Rebecca Mejia
8713855,2,50612,side_character,Peter Todd
8713855,3,64623,guest,Scott Shannon
7856074,1,72523,main_character,Robert Harris
7856074,2,32635,side_character,Trevor Garza
7856074,3,32801,guest,Gloria Hernandez
7488994,1,65777,main_character,Catherine Garza
7488994,2,75670,side_character,John Briggs
7488994,3,88975,guest,Jason Moss
6863950,1,32635,main_character,Timothy Bartlett
6863950,2,10010,side_character,Michael Rollins
6863950,3,27964,guest,Nichole Jensen
8369220,1,81483,main_character,Julie Campbell
8369220,2,21428,side_character,Christina Taylor
8369220,3,68847,guest,Benjamin Jones
9357343,1,80283,main_character,Jack Villa
9357343,2,23049,side_character,Jennifer Scott
9357343,3,21177,guest,Sergio Conway
9128803,1,60814,main_character,Natasha Jenkins
9128803,2,95277,side_character,Jessica Hill
9128803,3,23825,guest,Lauren Rivera
3766992,1,74310,main_character,Lisa Williams
3766992,2,44102,side_character,Tyler Park
3766992,3,96277,guest,Brad Taylor
5142662,1,62532,main_character,Anthony Johnson
5142662,2,87669,side_character,Jacqueline Rose
5142662,3,51259,guest,Eric Brewer
2089940,1,84457,main_character,Nicole Peck
2089940,2,65719,side_character,Erica Mccoy
2089940,3,89933,guest,Pamela Holmes
6892428,1,73805,main_character,Christopher Carroll
6892428,2,60315,side_character,Karen Thompson
6892428,3,70630,guest,Carlos Dickerson
2119136,1,50961,main_character,Alexander Rodriguez
2119136,2,98516,side_character,Joshua Frey
2119136,3,77002,guest,Gordon Roberts
6114988,1,99972,main_character,Richard Griffin
6114988,2,24601,side_character,Katrina Lewis
6114988,3,37083,guest,Thomas Villarreal
8228440,1,88552,main_character,William Sheppard
8228440,2,21859,side_character,Toni Hayes
8228440,3,56659,guest,Robert King
5960576,1,97900,main_character,Kyle Holmes
5960576,2,12584,side_character,Jennifer Torres
5960576,3,70153,guest,Christina Nunez
7320372,1,20977,main_character,Michael Hayes
7320372,2,94058,side_character,Courtney Fisher
7320372,3,50617,guest,Mitchell Bond
9186858,1,52566,main_character,Katherine Wise
9186858,2,74607,side_character,Joshua Butler
9186858,3,59299,guest,Daniel Smith
1568599,1,40697,main_character,Christopher Simmons
1568599,2,24515,side_character,Alan Gardner
1568599,3,60030,guest,Patrick Vazquez
3825089,1,99573,main_character,Sherry Hays
3825089,2,43306,side_character,Sharon Carlson
3825089,3,51237,guest,John Clark
9745704,1,59229,main_character,John Patton
9745704,2,36274,side_character,Lauren Maldonado
9745704,3,84725,guest,Timothy Jordan
4942707,1,97283,main_character,Michelle Davis
4942707,2,74675,side_character,Scott Campos
4942707,3,31346,guest,Seth Fischer
6808786,1,60921,main_character,Peter Ross
6808786,2,73040,side_character,Connie Adams
6808786,3,32232,guest,Adam Shepherd
6017285,1,42396,main_character,Veronica Guerrero
6017285,2,75089,side_character,Lauren Bell
6017285,3,77099,guest,Harold Davis
2333232,1,50691,main_character,Matthew Smith
2333232,2,60315,side_character,Lisa Acosta
2333232,3,10278,guest,Elizabeth Carter
5950960,1,32910,main_character,Becky Carey
5950960,2,36708,side_character,Jared Perkins
5950960,3,65583,guest,Bailey Morris
3733425,1,40402,main_character,Brianna Roth
3733425,2,37523,side_character,Jamie Sanders
3733425,3,24601,guest,Timothy Wade
6595738,1,29903,main_character,Carly Taylor
6595738,2,36708,side_character,Susan Jordan
6595738,3,30245,guest,Allison Martin
8842806,1,43805,main_character,Frances Wilkerson
8842806,2,48003,side_character,Albert Rowe
8842806,3,19930,guest,Wendy Richards
7262024,1,44388,main_character,Curtis Smith
7262024,2,36702,side_character,Anthony Zimmerman
7262024,3,64703,guest,Laura Rodriguez
5890243,1,48628,main_character,Monica Cordova
5890243,2,73934,side_character,Kristina Walsh
5890243,3,40645,guest,Carol Lowe
1310163,1,31771,main_character,Michael Lloyd
1310163,2,83035,side_character,Beth Allen
1310163,3,58941,guest,Diamond Bennett
6915953,1,61573,main_character,Mary Woods
6915953,2,34690,side_character,Gary Young
6915953,3,31346,guest,Darren Moses
5620098,1,45964,main_character,Grant Munoz
5620098,2,85043,side_character,Ryan Wilson
5620098,3,12572,guest,Denise Taylor
5127710,1,40824,main_character,Amy Allen
5127710,2,43653,side_character,Susan Schultz
5127710,3,20517,guest,Mark Perry
6594723,1,86257,main_character,Ashley White
6594723,2,72822,side_character,Kimberly Maxwell
6594723,3,52341,guest,Kelly Todd
4539176,1,66426,main_character,Laura Randall
4539176,2,46393,side_character,Benjamin Vaughn
4539176,3,19930,guest,Sharon White
4275262,1,69201,main_character,Rebecca Green
4275262,2,77712,side_character,James Sellers
4275262,3,24001,guest,Carol Mason
6897059,1,70416,main_character,Daniel Bradley
6897059,2,40011,side_character,Deanna Lawson
6897059,3,67928,guest,Mary Wright
4570818,1,76449,main_character,Anthony Crosby
4570818,2,62541,side_character,Paul Smith
4570818,3,62541,guest,Barbara Price
9697423,1,45309,main_character,Jessica Valdez
9697423,2,58040,side_character,Michael Burton
9697423,3,13361,guest,Jacqueline Walker
4839392,1,94111,main_character,Marissa Sullivan
4839392,2,19686,side_character,Alexandria Kennedy
4839392,3,16792,guest,Catherine Gonzalez
7187370,1,82045,main_character,Daniel Soto
7187370,2,14352,side_character,Benjamin Evans
7187370,3,11957,guest,Courtney Berger
5842516,1,16161,main_character,Erica Lee
5842516,2,77665,side_character,Laura Lopez
5842516,3,61127,guest,Amanda Williams
9188694,1,30614,main_character,Teresa Wilson
9188694,2,64824,side_character,Jerry Spencer
9188694,3,10010,guest,Daniel Jackson
9126245,1,32910,main_character,Jennifer Oliver
9126245,2,38576,side_character,Gabriel Boyle
9126245,3,44480,guest,Gabriella Morgan
8858096,1,27490,main_character,Melissa Perez
8858096,2,40824,side_character,Scott Evans
8858096,3,37800,guest,Joshua Oconnell
3090419,1,15479,main_character,Garrett Kaiser
3090419,2,30194,side_character,Thomas Taylor
3090419,3,61492,guest,Linda Williams
3409314,1,27964,main_character,Jacob Spencer
3409314,2,71383,side_character,Mia Scott
3409314,3,98095,guest,Tiffany Meza
8361780,1,75598,main_character,Tracy Pena
8361780,2,60310,side_character,Luis Ware
8361780,3,31143,guest,Hannah Flores
9693155,1,47677,main_character,Kimberly Holder
9693155,2,33534,side_character,Jennifer Lewis
9693155,3,53613,guest,Betty Robinson
1261779,1,52467,main_character,Robert Mitchell
1261779,2,29449,side_character,Kelly Daniels
1261779,3,91686,guest,Brian Hayes
4817698,1,62441,main_character,Jennifer Cole
4817698,2,85701,side_character,Brittany Zimmerman
4817698,3,80314,guest,Tonya Savage
7134711,1,12112,main_character,Lucas Jones
7134711,2,54404,side_character,Eric Harris
7134711,3,75997,guest,Alicia Hicks
2769393,1,19324,main_character,Mark Yu
2769393,2,64990,side_character,James Reed
2769393,3,25825,guest,Aimee Weber
5773700,1,53175,main_character,Robert Nguyen
5773700,2,53175,side_character,James Martin
5773700,3,50041,guest,April Hall
8186028,1,64949,main_character,Nathan Carpenter
8186028,2,73934,side_character,David Poole
8186028,3,30390,guest,Blake Malone
7807990,1,71040,main_character,William Kidd
7807990,2,24043,side_character,John Williams
7807990,3,91492,guest,Lori Curtis
6419694,1,63658,main_character,Darren Porter
6419694,2,77712,side_character,Erin Griffin
6419694,3,62389,guest,James Hanson
7555758,1,99124,main_character,Paige Ward
7555758,2,33283,side_character,Teresa Pena
7555758,3,98095,guest,Ryan Rice
4400403,1,35393,main_character,Debbie Matthews
4400403,2,88975,side_character,David Arnold
4400403,3,53857,guest,Mary Booth
5150707,1,93551,main_character,Curtis Baldwin
5150707,2,73895,side_character,David Brewer
5150707,3,49862,guest,Theresa Cochran
7778691,1,77539,main_character,Elizabeth Rodriguez
7778691,2,87114,side_character,Andrea Henderson
7778691,3,84806,guest,Todd Farmer
9350990,1,30245,main_character,Tracy Silva
9350990,2,47173,side_character,Benjamin Villa
9350990,3,24265,guest,Jennifer Coffey
3561784,1,52546,main_character,Carmen Brown
3561784,2,39379,side_character,Hannah Edwards
3561784,3,52332,guest,Todd Jenkins
7228179,1,55468,main_character,Rick Gray
7228179,2,27169,side_character,Scott Taylor
7228179,3,74487,guest,Christopher Gray
8949608,1,98258,main_character,Todd Salazar
8949608,2,86037,side_character,Sara Turner
8949608,3,31487,guest,Michael Lewis
6442206,1,93951,main_character,Charles Murray
6442206,2,62441,side_character,Mark Rodriguez
6442206,3,27490,guest,Kimberly Reed
8071634,1,62260,main_character,Daniel Rodriguez
8071634,2,76451,side_character,Sierra Johnston
8071634,3,92639,guest,Robert Bautista
9561625,1,33685,main_character,Timothy Reeves
9561625,2,95407,side_character,Andrew Hubbard
9561625,3,32797,guest,Craig Cohen
